web-scraper-order,web-scraper-start-url,Title,ShortBio,TarAmount,Status,RaisedAmount,StartTime,EndTime,Organizer
"1699811991-517","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=260","公益红娘带你脱单","通过“公益脱单联谊会+公益捐赠”行动，帮适婚青年脱单。","33000","项目状态:执行中","9045.83","2022-08-21","2022-09-09","湖北省妇女儿童发展基金会"
"1699811991-518","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=260","香园圆梦助学","为低保家庭孩子提供奖学金，圆上学梦。","15000","项目状态:执行中","15111.48","2019-07-22","2019-09-08","舟山市香园社工服务中心"
"1699811991-519","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=260","造个口袋乐园装孩子","通过社区参与，让每个流动儿童都有健康安全有趣的游乐空间","266947","项目状态:执行中","32745.79","2017-08-20","2017-11-30","湖南省益加青社会组织服务中心"
"1699811991-520","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=260","暖冬微心愿","为流动、留守儿童们发放暖冬圆梦礼包","22000","项目状态:执行中","5642.46","2018-11-29","2019-01-23","江苏省妇女儿童福利基金会"
"1699811994-521","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=259","粉红创业彩绘人生","生命or乳房，拯救乳房，挽留母爱，粉红创业，快乐工坊。","141750","项目状态:执行中","110581.11","2017-08-23","2017-09-10","深圳市粉红丝带乳腺关爱中心"
"1699811994-522","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=259","困境妈妈健康加油站","为身体劳损的困境母亲提供健康管理计划，提升身体素质。","100000","项目状态:执行中","5128.45","2018-08-16","2018-11-16","江门市侨乡妇女法律服务中心"
"1699811994-523","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=259","家庭教育培训项目","对贫困地区的家长进行家庭教育专业培训，使更多孩子受益。","200000","项目状态:执行中","111775.39","2019-08-21","2019-11-19","北京益合社会工作发展中心"
"1699811994-524","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=259","让候鸟飞","请给我一点爱，让我能飞得更远！","70000","项目状态:执行中","1417.5","2019-07-23","2020-02-18","常州市钟楼区英才科普服务中心"
"1699811994-525","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=259","两山公益圆梦助学","为低保家庭孩子提供奖学金，圆上学梦。","50000","项目状态:执行中","6497.8","2019-07-16","2019-11-08","安吉两山公益社会服务中心"
"1699811994-526","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=259","为爱焕新，为爱陪伴","10000元/户，让贫困孩子有独立、安全、有陪伴的空间。","30000","项目状态:执行中","1530.57","2019-07-24","2020-08-25","桐庐彩虹公益服务中心"
"1699811994-527","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=259","勇往职前","为中专、高职女性提供职前职业素养帮扶，助力实现理想就业","299661","项目状态:执行中","127380.04","2017-08-18","2017-10-10","成都市龙泉驿区经典现代历奇训练中心"
"1699811994-528","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=259","2023社工团学营","通过课程学习、一对一辅导，提升社工专业能力和备考能力。","80000","项目状态:执行中","82280.02","2023-08-11","2023-09-08","湖北省妇女儿童发展基金会"
"1699811994-529","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=259","助力金开童心守护","每天1元，让“留守”儿童无忧","10950","项目状态:执行中","939.38","2019-08-17","2019-11-04","金华经济技术开发区慈善总会"
"1699811994-530","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=259","红蓝圆梦 爱满星河","为自闭症残障儿童、军人子女和农村留守儿童提供帮扶","200000","项目状态:执行中","10101.01","2021-08-05","2021-12-13","江苏省妇女儿童福利基金会"
"1699811997-531","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=258","乡村性教育守护花开","每9.9元让一个乡村儿童填补性教育的空白","153964","项目状态:执行中","30636.88","2019-05-06","2019-08-04","长沙市杨陶如家庭成长关爱中心"
"1699811997-532","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=258","泮塘五约微心愿","泮塘五约微改造后的社区“微心愿”，大家一起来助力！","157500","项目状态:执行中","3806.15","2020-08-21","2022-03-29","广东省绿芽乡村妇女发展基金会"
"1699811997-533","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=258","海蓝圆梦助学","为低保家庭孩子提供奖学金，圆上学梦。","20000","项目状态:执行中","3436.38","2019-08-22","2019-11-08","舟山市普陀区六横海蓝社会工作服务中心"
"1699811997-534","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=258","益未来赋能计划","为素养教育资源欠缺的儿童提供一年优质的核心素养课程","880000","项目状态:执行中","4441.46","2020-08-04","2021-01-31","浙江省妇女儿童基金会"
"1699811997-535","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=258","困境妈妈健康加油站","为身体劳损的困境母亲提供健康管理计划，提升身体素质。","100000","项目状态:执行中","5128.45","2018-08-16","2018-11-16","江门市侨乡妇女法律服务中心"
"1699811997-536","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=258","让候鸟飞","请给我一点爱，让我能飞得更远！","70000","项目状态:执行中","1417.5","2019-07-23","2020-02-18","常州市钟楼区英才科普服务中心"
"1699811997-537","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=258","宿州妇儿关爱行动","汇聚小善大爱，助力妇儿全面发展","1101000","项目状态:执行中","765512.87","2022-08-16","2022-10-20","宿州市巾帼志愿服务队"
"1699811997-538","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=258","两山公益圆梦助学","为低保家庭孩子提供奖学金，圆上学梦。","50000","项目状态:执行中","6497.8","2019-07-16","2019-11-08","安吉两山公益社会服务中心"
"1699811997-539","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=258","为爱焕新，为爱陪伴","10000元/户，让贫困孩子有独立、安全、有陪伴的空间。","30000","项目状态:执行中","1530.57","2019-07-24","2020-08-25","桐庐彩虹公益服务中心"
"1699811997-540","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=258","2023社工团学营","通过课程学习、一对一辅导，提升社工专业能力和备考能力。","80000","项目状态:执行中","82280.02","2023-08-11","2023-09-08","湖北省妇女儿童发展基金会"
"1699812000-541","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=257","生命与时间赛跑","让更多的贫困患儿得到及时有效的治疗，延续生命重获新生。","618000","项目状态:执行中","95671.12","2017-08-21","2017-10-21","天津市心羽帮扶服务中心"
"1699812000-542","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=257","郑在救援风雨同州","为河南受灾群众及救援团队提供物资及资金支持。","500000","项目状态:执行中","503931.65","2021-07-24","2021-07-24","天津市凯尔翎公益基金会"
"1699812000-543","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=257","加油非遗追梦少女","他们是民族非遗文化的传承者，他们是民族文化的新希望。","991666","项目状态:执行中","5312.62","2018-05-03","2018-08-03","青海省年保玉则慈善基金会"
"1699812000-544","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=257","青少年引络成长","在12个学校或社区建立青少年安全教育体验空间。","958920","项目状态:执行中","331907.55","2016-08-31","2016-10-10","长春市益创汇社会工作服务中心"
"1699812000-545","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=257","乡村性教育守护花开","每9.9元让一个乡村儿童填补性教育的空白","153964","项目状态:执行中","30636.88","2019-05-06","2019-08-04","长沙市杨陶如家庭成长关爱中心"
"1699812000-546","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=257","微笑的礼物","为江苏地区的贫困儿童赠送牙具和蛀牙筛查","100000","项目状态:执行中","13088.82","2018-08-15","2018-11-13","江苏省妇女儿童福利基金会"
"1699812000-547","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=257","纪录片留住传统手工","用记录片来保留最原始的蓝染工艺流程、染色步骤、传统图案","75260","项目状态:执行中","34795.12","2016-08-23","2016-09-09","黔东南州妇女民族手工产业协会"
"1699812000-548","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=257","科学育儿孕育新生","孩子不光要生，更应科学喂养，让健康的家庭喂养健康的宝宝","300000","项目状态:执行中","6837.4","2020-08-12","2020-09-15","湘女爱心基金"
"1699812000-549","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=257","关注孩子的前行焦虑","为儿童少年提供成长、成才的平台","550000","项目状态:执行中","173913.77","2018-08-17","2018-11-15","江苏省妇女儿童福利基金会"
"1699812000-550","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=257","益启成长","益启成长计划旨在关爱困境儿童，为其身心发展提供支持。","2280000","项目状态:执行中","6445.91","2017-09-27","2017-12-27","江苏省妇女儿童福利基金会"
"1699812003-551","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=256","浙狮爱三北公益","为地区持有残疾证常住残疾群众提供免费白内障医疗服务","100000","项目状态:执行中","8337.26","2019-08-15","2019-09-26","中国狮子联会浙江代表处三北服务队"
"1699812003-552","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=256","关爱儿童心理健康","提高儿童及其家庭心理健康意识，树立正确的家庭教育观念。","100000","项目状态:执行中","3967.31","2021-05-18","2021-10-31","重庆市沙坪坝区萤火虫社会工作服务中心"
"1699812003-553","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=256","为缺水地区送甘泉","康师傅邀您一起为缺水地区送甘泉！","4000000","项目状态:执行中","45.61","2016-04-26","2017-06-30","中国妇女发展基金会"
"1699812003-554","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=256","心连心•郎助郎","该项目立足东台，走出省外。帮扶资助贫困学生和贫困家庭。","","项目状态:执行中","1775.35","2021-05-19","2021-08-27","东台市心连心志愿者协会"
"1699812003-555","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=256","贫困新候鸟助学计划","为贫困新候鸟送上助学金，缓解其家庭经济困难，顺利入学。","373621","项目状态:执行中","45803.77","2017-08-16","2017-11-30","东莞市横沥镇隔坑村社区服务站"
"1699812003-556","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=256","萤之光让女童不迷茫","共点一盏萤火，守护留守女童憧憬的心愿梦想。","60000","项目状态:执行中","23115.75","2017-08-14","2017-11-18","江苏省妇女儿童福利基金会"
"1699812003-557","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=256","乡村幼教女教师培训","36名柳州乡村幼儿园女教师完成16天的幼师技能培训。","90000","项目状态:执行中","46790.88","2018-05-04","2018-08-04","北京昌平农家女实用技能培训学校"
"1699812003-558","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=256","乡村振兴有你有我","从助医、助学、助残、助成长、助发展五个方面帮扶困境妇儿","3300000","项目状态:执行中","3966","2021-08-26","2022-07-29","江苏省妇女儿童福利基金会"
"1699812003-559","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=256","女性大病救助计划","为在津医疗的全国大病女童或女性提供医疗救助及生活帮扶。","1000000","项目状态:执行中","7360.65","2021-05-18","2021-10-31","天津市心羽公益基金会"
"1699812003-560","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=256","艺动课堂","培养留守儿童、农民工子女的学习兴趣和技能，增添童趣。","271578","项目状态:执行中","40993","2017-08-23","2017-11-23","南昌益源社会工作服务中心"
"1699812006-561","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=255","脑瘫肢残儿童救助","2-3万元可以帮助一个由于脑瘫引起肢体残疾的孩子恢复健康，做回正常人。","300000","项目状态:执行中","156692.66","2015-08-27","2015-09-09","怀化市志愿者协会"
"1699812006-562","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=255","金蜗牛七彩培训计划","心智障碍者妈妈们以提升孩子们生活质量为计划的金蜗牛服务","385200","项目状态:执行中","69098.35","2016-08-31","2016-12-01","北京市丰台区金蜗牛心智障碍者家庭服务中心"
"1699812006-563","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=255","“健步行”脑中风康复","对脑中风患者进行康复治疗，减少因病致贫，助力精准脱贫。","262444","项目状态:执行中","139526.65","2019-08-21","2019-11-19","大悟县巾帼志愿者协会"
"1699812006-564","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=255","浙狮爱三北公益","为地区持有残疾证常住残疾群众提供免费白内障医疗服务","100000","项目状态:执行中","8337.26","2019-08-15","2019-09-26","中国狮子联会浙江代表处三北服务队"
"1699812006-565","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=255","启航儿童新视力","每10元一堂预控近视宣讲课，让孩子放下手机拥抱自然。","69244","项目状态:执行中","42903.36","2021-05-19","2021-10-31","滨州荣心社会工作服务中心"
"1699812006-566","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=255","请和我一起找回草原","我小时候，水草丰美的科尔沁，也要为女儿和小伙伴们找回。","80000","项目状态:执行中","14566.64","2016-05-05","2016-08-05","通榆县环保志愿者协会"
