web-scraper-order,web-scraper-start-url,Title,ShortBio,TarAmount,Status,RaisedAmount,StartTime,EndTime,Organizer
"1699814036-355","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=14","蜗牛小屋爱心母婴室","为女性哺乳提供相对私密、安全的空间","1000000","项目状态:执行中","44806.22","2018-08-28","2018-11-26","中国社会福利基金会"
"1699814039-356","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=13","粉红私享包","每月100元，就能守护牧区女性健康。","249226.64","项目状态:执行中","90059.9","2020-08-13","2023-08-17","中国红十字基金会"
"1699814039-357","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=13","守护白衣天使","为抗疫一线女性医护工作者捐赠女性护理用品","2437","项目状态:执行中","2518.6","2020-03-06","2020-03-08","浙江千训爱心慈善基金会"
"1699814039-358","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=13","守护家暴弱势女性","您的支持可能成为她们反抗家暴、勇敢自救的关键动力！","","项目状态:执行中","13654.37","2021-03-09","2021-12-10","紫丝带妈妈的爱"
"1699814039-359","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=13","女性大病救助计划","为在津医疗的全国大病女童或女性提供医疗救助及生活帮扶。","1000000","项目状态:执行中","7360.65","2021-05-18","2021-10-31","天津市心羽公益基金会"
"1699814039-360","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=13","流动女性歌曲计划","支持流动女性集体创作的歌曲专辑。","62700","项目状态:执行中","17506.02","2019-06-18","2020-09-28","浙江省爱心事业基金会创新公益专项基金"
"1699814039-361","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=13","关怀泉州市女性健康","助力女性健康大讲堂，让女性绽放健康之美。","170000","项目状态:执行中","512.67","2019-08-22","2020-04-09","晋江青春十一度生物科技责任有限公司"
"1699814039-362","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=13","两病筛查呵护女性","疾病筛查及保健指导，为女性提供医疗服务","200000","项目状态:执行中","200003.03","2022-02-23","2022-03-09","平顶山市慈善总会"
"1699814039-363","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=13","阳光玫瑰 雨益童行","结合困境女性与儿童的需求为她们提供相应的帮助","500000","项目状态:执行中","500611.18","2021-08-11","2021-09-08","南京市雨花台区慈善总会"
"1699814039-364","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=13","女性应急关爱卫生箱","储备灾情发生时针对女性的应急物资，守护女性安全与健康。","150000","项目状态:执行中","10651.83","2021-08-20","2021-11-16","长沙善行社会工作服务中心"
"1699814039-365","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=13","关爱低保女性健康","为低保家庭妇女开展健康普及活动，使她们的健康得到保障。","300000","项目状态:执行中","22101.76","2018-08-16","2018-11-14","浙江省妇女儿童基金会"
"1699814042-366","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=12","关爱女性健康行动","每50元一份免费保险，守护女性健康。","400000","项目状态:执行中","278425.75","2022-08-20","2022-11-07","安徽省妇女儿童发展基金会"
"1699814042-367","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=12","关爱女性守护健康","为吉林省困难家庭患有乳腺癌及宫颈癌妇女提供免费医疗救助","500000","项目状态:执行中","34871.65","2022-02-25","2022-05-25","吉林省慈善总会"
"1699814042-368","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=12","虹色梦关爱西部女性","早发现 早治疗 关爱西部雪域阿佳拉","1500000","项目状态:执行中","329503.16","2020-08-07","2022-01-27","东莞市金色梦公益基金会"
"1699814042-369","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=12","让阳光洒向每一朵花","助力女性健康科普，关爱山区女性健康，为她们送去暖心礼。","170000","项目状态:执行中","1678.25","2019-06-21","2020-04-09","福州山居供应链管理有限公司"
"1699814042-370","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=12","粉红丝带公益计划","宣传“粉红丝带”理念，呼吁社会关注女性健康","103093","项目状态:执行中","27438.86","2020-08-14","2020-09-30","嘉兴市第一医院"
"1699814042-371","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=12","能量angel冲冲冲","开展女性释放身心增能训练，缓解或解决女性精神高压。","100632","项目状态:执行中","38696.8","2017-08-21","2017-10-21","惠州市爱之声社会工作发展中心"
"1699814042-372","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=12","为贫困女性播种希望","让农村妇女，意识到自身的力量，提高收入，收获尊重","1100000","项目状态:执行中","37496.55","2020-10-10","2021-03-10","中国人口福利基金会"
"1699814042-373","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=12","家和万安女性赋能","对基层女性社会工作者的赋能，形成女性问题的共创支持系统","100080","项目状态:执行中","11746.13","2020-08-18","2020-12-13","江阴市同道爱心服务社"
"1699814042-374","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=12","两癌女性关爱行动","协会通过关爱行动，帮助广场舞队伍中患癌姐妹重拾生活信心","255555","项目状态:执行中","227691.18","2022-04-29","2022-06-14","襄阳市广场舞协会"
"1699814042-375","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=12","困境女性增值计划","巾帼调查队2.0，将困境女性培育为巾帼调查员，增收增能。","50000","项目状态:执行中","31159.76","2016-07-01","2016-09-09","深圳市罗湖区懿米阳光公益发展中心"
"1699814045-376","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=11","平凡女性 非凡人生","关注平凡女性，助力非凡人生。","100000","项目状态:执行中","30638.36","2019-08-21","2019-11-19","哈尔滨市行大公益服务发展中心"
"1699814045-377","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=11","芳华女性关爱计划","愿每位女性沐浴在阳光下，获得更有温度的社会关心关爱。","200000","项目状态:执行中","108002.01","2022-02-25","2022-08-04","江苏省妇女儿童福利基金会"
"1699814045-378","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=11","关癌女性 共赴未来","帮助困难宫颈癌和乳腺癌患者能够早诊断、早治疗、早康复","206185","项目状态:执行中","83160.59","2023-08-02","2023-11-07","四川省红十字基金会"
"1699814045-379","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=11","困境女性爱心关怀","关注山区女性的生活和健康，为她们送去暖心礼。","277600","项目状态:执行中","17938.57","2022-05-07","2022-08-05","福建省商盟公益基金会"
"1699814045-380","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=11","晶心关爱移动母婴室","为女性哺乳提供私密空间，让母爱不再成为负担","4000000","项目状态:执行中","1256043.05","2019-08-19","2023-05-30","中国社会福利基金会关爱基金"
"1699814045-381","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=11","关爱高埗女性健康","为爱助力女性健康大讲堂，帮助女性拥抱美好明天。","170000","项目状态:执行中","6497.67","2019-08-20","2020-04-09","东莞市中领生物科技有限公司"
"1699814045-382","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=11","关怀外来务工女性","科普健康知识，关爱外来务工女性身心健康。","100000","项目状态:执行中","8020.32","2019-06-19","2020-08-09","福建省商盟公益基金会"
"1699814045-383","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=11","为求职女性充电","为就业困难的女性，提供个案辅导、课程辅导和情感支持。","133812","项目状态:执行中","62073.24","2021-05-08","2021-10-11","北京乐知社会组织能力促进中心"
"1699814045-384","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=11","女性创业能力孵化","为女性弱势群体提供女红工艺技能和商业培训，帮助就业。","172200","项目状态:执行中","24362.71","2017-05-05","2017-08-05","四川国际标榜职业学院教育基金会"
"1699814045-385","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=11","关爱女性肾脏健康","关爱女性肾脏健康，远离尿毒症","200000","项目状态:执行中","12067.66","2021-05-14","2021-11-09","中华思源工程扶贫基金会仁慧公益基金"
"1699814048-386","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=10","格桑花健康计划","为云南偏远山区的贫困女性筹集卫生用品，呵护女性健康","100000","项目状态:执行中","20301.38","2020-12-04","2021-04-21","昆明市呈贡区甘霖社会工作服务中心"
"1699814048-387","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=10","守护灾后女性健康","守护河南灾后女性卫生健康，陪伴姐妹度过难关。","2333330","项目状态:执行中","698079.93","2021-07-24","2021-10-09","浙江省妇女儿童基金会"
"1699814048-388","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=10","患癌女性心灵驿站","筹建患癌女性心灵驿站，关爱癌症女性身心灵。","179300","项目状态:执行中","534.66","2019-08-20","2019-11-18","深圳市妇女儿童发展基金会"
"1699814048-389","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=10","守护女性 点亮幸福","为贫困的妇科肿瘤、子宫肌瘤等患者筹集医药费。","400000","项目状态:执行中","16447.5","2018-08-13","2018-11-11","重庆市慈善总会"
"1699814048-390","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=10","红丝带关爱两癌女性","您的捐赠为每一位需要援助的人提供实质性的支持！","1050000","项目状态:执行中","353493.99","2022-02-25","2022-03-28","洛阳市慈善总会"
"1699814048-391","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=10","贫困女性两癌救助","帮助“两癌”女性走出困境，促进女性身心健康和家庭幸福。","31500","项目状态:执行中","10414.38","2019-08-24","2020-02-18","射阳县妇女联合会"
"1699814048-392","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=10","社区女性赋能小组","通过小组主题活动，提高女性素养，达到女性赋能的目的。","19921","项目状态:执行中","4125.75","2018-08-11","2018-11-09","深圳市罗湖区半枝莲同城姐妹关爱中心"
"1699814048-393","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=10","关爱马鞍山女性健康","关爱女性身心健康，开展女性健康大讲堂。","170000","项目状态:执行中","373.58","2019-08-22","2020-04-09","马鞍山市龙江商贸有限公司"
"1699814048-394","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=10","一元爱心早餐","通过一元爱心早餐店，为社区女性提供帮助，关爱女性","200000","项目状态:执行中","3166.01","2021-08-19","2021-11-16","衢州市众合帮公益服务中心"
"1699814048-395","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=10","帮扶女性就业创收","为贫困妇女免费普及家政知识，提供就业岗位，提高家庭收入","335441","项目状态:执行中","30069.98","2020-09-01","2021-04-03","泰安市家政服务业发展促进会"
"1699814051-396","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=9","阳光女性关爱计划","帮助女性走出生理及心理的阴霾，重新绽放阳光的笑容。","583440","项目状态:执行中","583088.52","2022-02-18","2022-03-09","四川省城乡融合人才培育研究基金会惠民帮扶公益基金"
"1699814051-397","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=9","为贫困女性播种希望","每10元，帮助一位贫困女性撒下一颗名叫希望的种子","1000000","项目状态:执行中","140407.19","2019-03-05","2019-06-03","中国乡村发展基金会"
"1699814051-398","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=9","阿娅花女性心理援助","让困境女性自信面对生活","50000","项目状态:执行中","19292.15","2020-07-23","2023-05-31","浙江千训爱心慈善基金会"
"1699814051-399","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=9","女性人才关怀计划","创新发展基础教育与生涯规划，融合培养女性社会英才！","894890","项目状态:执行中","579114.36","2022-02-18","2022-08-23","四川省城乡融合人才培育研究基金会"
"1699814051-400","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=9","乡村种子","助力乡村女性成长、赋权乡村女性。","327800","项目状态:执行中","6273.65","2017-04-27","2017-11-30","南京乐众社会工作服务中心"
"1699814051-401","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=9","关爱高原女性健康","通过护理用品发放、健康宣讲，让高原女性焕发健康自信笑容","496667","项目状态:执行中","154551.44","2022-08-08","2023-01-03","北京热腾公益基金会"
"1699814051-402","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=9","呵护女性点亮幸福","为贫困的妇科肿瘤、高危妊娠等患者筹集筛查及医药费","654000","项目状态:执行中","43027.05","2019-08-06","2019-11-04","重庆市慈善总会"
"1699814051-403","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=9","关爱职业女性健康","关爱职业女性健康，开展职业女性健康促进。","142000","项目状态:执行中","5419.34","2017-03-07","2017-06-07","中国妇女发展基金会"
"1699814051-404","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=9","两癌女性呵护计划","募集善款主要用于丰台区两癌患者的医疗救助。","105000","项目状态:执行中","105051.15","2020-08-10","2020-09-09","北京市丰台区红十字会"
"1699814051-405","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=9","困境女性营养计划","每10元一碗暖心鸡汤，关爱困境女性。","1547700","项目状态:执行中","726548.64","2022-03-04","2022-06-01","重庆市江北区绿叶义工志愿者协会"
"1699814054-406","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=8","高原女性健康未来","为偏远山区支教老师、学生、特需人群健康未来保驾护航！","757895","项目状态:执行中","762669.29","2022-02-25","2022-03-09","青岛市慈明慈善基金会"
"1699814054-407","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=8","延川女性就业计划","为延川女性提供布堆画、剪纸等技能培训，助力延川女性就业","1100000","项目状态:执行中","10521.71","2020-08-06","2021-12-30","江苏省妇女儿童福利基金会"
"1699814054-408","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=8","助力女性，帮扶就业","为贫困妇女免费普及育婴知识，提供就业岗位，提高家庭收入","814716","项目状态:执行中","653713.19","2019-08-20","2019-11-18","泰安市家政服务业发展促进会"
"1699814054-409","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=8","困境女性医疗救助","为困境女性提供基础的医疗保障。","350000","项目状态:执行中","165266.71","2022-02-18","2023-05-22","无锡灵山慈善基金会"
"1699814054-410","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=8","我和你，零暴力","关注承受家庭暴力的女性和儿童，为女性儿童守护安全环境。","224250","项目状态:执行中","55959.89","2018-08-20","2018-11-20","济南简单爱母乳哺育服务中心"
"1699814054-411","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=8","随我女性公益计划","随我女性公益计划救助云南女性儿童","660000","项目状态:执行中","829.76","2021-08-10","2021-11-07","云南连心社区公益基金会"
"1699814054-412","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=8","百名女性美丽创业","为女性提供创业帮扶","300000","项目状态:执行中","12327.18","2019-08-16","2020-02-19","深圳市关爱行动公益基金会.女性创业关爱基金"
"1699814054-413","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=8","元氏地区女性关怀","为乡村地区女性送去关怀","30000","项目状态:执行中","4503.71","2021-04-06","2021-05-19","元氏县青年志愿服务中心"
"1699814054-414","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=8","失业女性成长计划","一份爱心助力，提升女性素养，助失业女性获得就业机会","106000","项目状态:执行中","2759.47","2019-04-30","2020-04-09","福建省花卉销售业协会"
"1699814054-415","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=8","为新疆女性送驴宝贝","为新疆少数民族女性送去驴宝贝","585200","项目状态:执行中","262223.3","2021-03-09","2021-12-08","北京平澜公益基金会"
"1699814057-416","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=7","天才妈妈艺外之礼","帮助困境手工艺女性获得可持续发展","5000000","项目状态:执行中","789497.98","2015-08-18","2020-10-30","中国妇女发展基金会"
"1699814057-417","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=7","秋菊关爱行动","开展女性两癌预防宣传、女性两癌患者关爱服务","250000","项目状态:执行中","3832.46","2020-08-04","2020-09-10","江西省红十字会人道救助服务中心"
"1699814057-418","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=7","关爱女性HPV计划","为女性健康上道“保险”","200000","项目状态:执行中","43062.58","2020-08-04","2022-08-05","中华思源工程扶贫基金会仁慧公益基金"
"1699814057-419","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=7","关爱乳房粉红计划","关爱乳腺癌术后女性，帮助她们重拾女性魅力与自信。","150000","项目状态:执行中","49036.35","2017-02-28","2018-05-30","深圳市汇洁爱心基金会"
"1699814057-420","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=7","川西女性健康风车","对川西地区女性健康，普及女性健康知识，树立其健康意识。","606575","项目状态:执行中","108978.33","2018-08-31","2018-10-23","成都市龙泉驿区经典现代历奇训练中心"
"1699814057-421","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=7","关爱中老年女性","中年女性多种技能培训，老年女性心理医疗咨询，精神慰籍","299800","项目状态:执行中","247328.27","2018-08-20","2018-11-18","长沙市望城区人本公益服务中心"
"1699814057-422","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=7","善行无忧关爱女性","让志愿服务之光照亮女性志愿者","2500000","项目状态:执行中","945985.39","2022-03-04","2022-03-28","重庆市慈善总会"
"1699814057-423","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=7","为抗疫女性送安心","为抗击新型冠状病毒肺炎疫情一线女性工作者提供关爱服务。","","项目状态:执行中","6018238.34","2020-02-15","2020-02-18","中国妇女发展基金会"
"1699814057-424","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=7","阳光母亲 关爱计划","关爱一个女性，幸福一个家庭！","600000","项目状态:执行中","531514.01","2022-08-02","2022-12-31","新乡市慈善总会"
"1699814057-425","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=7","关爱女性呵护健康","助力张掖“两癌”妇女早日康复，让一个家庭不再无助！","300000","项目状态:执行中","300001.64","2021-08-09","2021-09-08","张掖市慈善协会"
"1699814060-426","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=6","关注她帮助她","为困境女性群体提供帮扶，迎接生活的曙光。","100000","项目状态:募款中","59.93","2023-09-25","2023-12-31","北京市行远公益基金会"
"1699814060-427","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=6","让两癌妇女重生","关爱患“两癌”低收入女性、鼓励患者战胜病魔。","10000","项目状态:募款中","254.1","2023-08-11","","广东省红十字会"
"1699814060-428","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=6","守护她健康","用小红花为困境女性提供健康保障，支持女性的就业、家庭","10000","项目状态:募款中","0","2023-02-28","2025-02-28","腾讯公益慈善基金会"
"1699814060-429","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=6","格桑花女性关怀计划","偏远贫困地区女性健康的关怀计划，为女性托起一片蓝天","1815000","项目状态:执行中","415086.57","2019-01-09","2020-06-24","深圳市德义爱心促进会"
"1699814060-430","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=6","为妈妈的爱赋能","关爱女性，为“她”发声！","2658333","项目状态:执行中","2306947.86","2021-08-22","2023-09-30","浙江省妇女儿童基金会"
"1699814060-431","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=6","女性生育与健康计划","服务女性的生育与健康，倡导社会关注女性生育健康","126469","项目状态:执行中","66600.06","2020-08-18","2020-12-31","长沙市青彩健康志愿服务中心"
"1699814060-432","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=6","为乡村妈妈加油","关爱乡村女性，提高女性农业劳作实际收入，助力乡村振兴","1986222","项目状态:执行中","1986608.16","2022-03-05","2022-04-29","重庆市江北区绿叶义工志愿者协会"
"1699814060-433","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=6","大病女性关爱计划","救助大病女性，帮她们好好治疗，让孩子不要失去母亲！","2000000","项目状态:执行中","1001030.5","2018-03-06","2020-05-10","青岛市众绘爱心慈善基金会"
"1699814060-434","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=6","呵护女性健康计划","关爱女性健康，开展女性健康科普、义诊，贫困女性癌症救助","1020207","项目状态:执行中","12922.1","2020-08-06","2021-01-10","四川省红十字基金会她呵护计划专项基金"
"1699814060-435","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=6","女性关怀计划","为乡村地区女性送去关怀","63555","项目状态:执行中","30305.15","2020-11-20","2021-05-19","河北慈善联合基金会"
"1699814063-436","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=5","温暖困境女性的光","关爱困境女性，帮助她们走出困境","1400000","项目状态:募款中","6397.57","2023-07-11","2023-12-31","重庆市北碚区启善社会工作服务中心"
"1699814063-437","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=5","困境创女破茧成蝶","支持社区困境创业女性破茧成蝶，创造如水果般香甜生活。","36477","项目状态:募款中","11788.58","2022-08-15","","大邑县兔王城乡融合发展促进中心"
"1699814063-438","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=5","我有一个母亲梦","通过试管帮助困境不孕不育家庭女性重获孕育新生命的希望","416570","项目状态:募款中","11181.73","2023-08-08","2023-12-28","湖南省乐善社会工作发展中心"
"1699814063-439","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=5","久久卫宫关爱女性","关爱妇女保护子宫，救助罹患子宫疾病困境女性","366000","项目状态:募款中","970.56","2023-08-02","2023-12-31","重庆市江北区新扬社会工作服务中心"
"1699814063-440","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=5","让困境女性拥抱阳光","一份爱心帮助女性们改变困境，迎接美好人生。","1076000","项目状态:募款中","2578.27","2023-03-02","2023-12-31","福建省商盟公益基金会"
"1699814063-441","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=5","女性心灵健康关爱行","帮助女性提升自我的幸福力，驱散她们的内心焦虑。","190000","项目状态:募款中","394.13","2023-04-19","","四川省城乡融合人才培育研究基金会产融赋能公益基金"
"1699814063-442","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=5","助力货运巾帼","为货运行业女性助力行车安全","575000","项目状态:募款中","1180.69","2023-03-13","2023-12-31","中国妇女发展基金会"
"1699814063-443","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=5","女性成长助力计划","为女大学生资助学习生活费用","20000","项目状态:募款中","399.33","2023-08-08","2023-12-31","杭州嘉互助学基金会"
"1699814063-444","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=5","巧手拼明天","为社区困境女性提供手工技能培训， 助她们增能增信创收","32262","项目状态:募款中","1426.45","2022-08-15","","上海浦东新区恩派公益基金会"
"1699814063-445","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=5","村村有爱","为乡村女性提供家门口就业机会，解决“一老一小”服务难题。","300000","项目状态:募款中","90311.65","2023-07-20","2023-12-31","浙江省妇女儿童基金会"
