web-scraper-order,web-scraper-start-url,Title,ShortBio,TarAmount,Status,RaisedAmount,StartTime,EndTime,Organizer
"1699811378-1257","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=375","献爱心圆孩子上学梦","为低保家庭孩子提供奖学金，圆上学梦。","50000","项目状态:执行中","259","2021-08-12","2021-08-31","新昌县华夏义工协会"
"1699811378-1258","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=375","助力学子圆梦助学","为低保家庭孩子提供奖学金，圆上学梦。","30000","项目状态:执行中","316","2021-08-13","2021-08-31","临海市守护心田社会工作心理服务中心"
"1699811378-1259","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=375","浙狮爱励志助学","让800名小学生得到心灵滋养，也带给他们爱心礼物","160000","项目状态:执行中","375.8","2019-08-15","2019-09-26","中国狮子联会浙江代表处太阳服务队"
"1699811378-1260","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=375","浙狮爱云间公益","浙狮爱云间公益，为公益加油","34000","项目状态:执行中","364.63","2019-08-16","2019-09-26","中国狮子联会浙江代表处云间服务队"
"1699811381-1261","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=374","拯救即将失明的双眼","与失明赛跑，冲向光明的彼岸。","99000","项目状态:执行中","966.13","2017-04-21","2017-07-21","广东省卓如医疗救助基金会"
"1699811381-1262","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=374","青春守候、安全童享","开展一系列安全教育活动，提升社区儿童的自我安全防护能力","205485","项目状态:执行中","101732.42","2018-08-15","2018-11-13","湖南省乐善社会工作发展中心"
"1699811381-1263","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=374","病痛缠身急需肝移植","葛西失败出现败血症，胆红素已400多，急需肝移植手术","30000","项目状态:执行中","30014.91","2016-10-27","2016-11-13","天津市心羽公益基金会"
"1699811381-1264","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=374","妈妈佳游","帮助待业妈妈植根社区，并获得独立的事业，实现自我价值。","131600","项目状态:执行中","174.25","2017-04-25","2017-07-25","上海海蕴女性创业就业指导服务中心"
"1699811381-1265","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=374","零欺凌童年妈妈守护","预防和解决校园欺凌问题，远离伤害，构建阳光校园！","288200","项目状态:执行中","59990.24","2017-08-22","2017-11-30","深圳市安澜社工服务社"
"1699811381-1266","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=374","让星星更闪亮","为残障儿童的康复救助筹集款项","500000","项目状态:执行中","52127.14","2022-08-14","2022-11-12","长沙市芙蓉区喜来声语言听觉康复中心"
"1699811381-1267","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=374","尿毒症女孩盼新生","目前孩子于妈妈配型成功，并通过伦理，随时进行肾移植手术","30000","项目状态:执行中","30043.33","2016-09-27","2016-10-23","天津市心羽公益基金会"
"1699811381-1268","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=374","让失独老人不再孤独","开展心灵关怀、娱乐活动、生日会等服务温暖失独老人的内心","153470","项目状态:执行中","74768.15","2018-08-15","2018-11-13","湖南省乐善社会工作发展中心"
"1699811381-1269","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=374","爱一起亲青学旅","依托研学基地，履行教育家庭、青年社会责任，促进文化交流","1320000","项目状态:执行中","1000138.11","2019-08-06","2019-09-23","温州市快乐之本社工服务中心"
"1699811381-1270","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=374","悄悄话娃娃陪伴计划","60元，一个娃娃+心理团队服务，孩子绝望时的一张安全网。","300000","项目状态:执行中","114865.26","2020-08-07","2020-09-16","长沙市心家园公益人服务中心"
"1699811384-1271","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=373","青少年儿童安全教育","通过安全教育帮助儿童提升应对各种侵害的自我保护能力。","66000","项目状态:执行中","26161.06","2018-08-13","2018-11-11","邵阳大邵公益志愿者联合会"
"1699811384-1272","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=373","为了智障女性的尊严","帮助大龄心智障碍女性过上更有尊严、更自主的社区生活。","498316","项目状态:执行中","1462.5","2017-04-25","2017-07-25","广东省慧灵智障人士扶助基金会"
"1699811384-1273","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=373","琴美助力留守不孤单","让留守儿童／进城务工人员子女不再孤单，建爱心守护站。","760000","项目状态:执行中","458410.5","2019-08-22","2019-09-26","杭州琴美美业"
"1699811384-1274","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=373","同心农场助残计划","同心农场助力农场残友脱贫增收、决胜小康","2918900","项目状态:执行中","68667.84","2020-08-07","2020-09-16","长沙市上善助残服务中心"
"1699811384-1275","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=373","杏福妈妈暖心相伴","为50位困境留守儿童提供暖心妈妈日常陪伴服务","77000","项目状态:执行中","6263.64","2020-10-13","2021-11-18","长兴县养正儿童服务发展中心"
"1699811384-1276","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=373","关爱受伤天使","烧伤是儿童最易发生的意外伤害，为孩子带来了无尽的痛苦，甚至失去了生命。","1000000","项目状态:执行中","21986.52","2015-08-29","2015-11-29","天津市心羽公益基金会"
"1699811384-1277","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=373","贫困家庭衣橱计划","一个衣橱能改村民的居住环境，养成良好的卫生习惯。","100000","项目状态:执行中","74481.87","2019-08-11","2019-09-29","城口县星源社会工作发展中心"
"1699811384-1278","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=373","残障儿童的“家园”梦","给残障孩子们一个温暖、漂亮舒适的康复之家","300000","项目状态:执行中","159211.28","2019-08-07","2019-09-23","永州星旺儿童康复中心"
"1699811384-1279","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=373","全职母亲上“讲堂”","以手工、讲师、实践培训三步，实现全职母亲到“讲堂”转身","103103","项目状态:执行中","7839.14","2018-08-15","2018-11-13","深圳市社联社工服务中心"
"1699811384-1280","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=373","拯救即将失明的双眼","与失明赛跑，冲向光明的彼岸。","99000","项目状态:执行中","966.13","2017-04-21","2017-07-21","广东省卓如医疗救助基金会"
"1699811387-1281","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=372","14岁男孩盼爱求生","渭南14岁男孩潘辉辉治疗已欠费，恳请好心人帮助渡难关。","30000","项目状态:执行中","30053.32","2018-07-11","2018-07-31","天津市心羽公益基金会"
"1699811387-1282","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=372","乡村生活老师计划1","帮助困境地区的寄宿制学校聘请生活教师，照顾孩子生活起居","445500","项目状态:执行中","208147.62","2022-08-22","2022-12-31","南京华衣助学助教基金会"
"1699811387-1283","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=372","儿童成长 艺术陪伴","培养孩子们的摄影艺术，让他们发现美好，快乐成长","103950","项目状态:执行中","284","2019-08-20","2019-09-20","长沙市岳麓区艾迪摄影工作室"
"1699811387-1284","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=372","温暖朝阳助学计划","为困境学子提供助学金和礼包，给他们送去快乐和温暖。","25360","项目状态:执行中","2199.1","2021-08-21","2021-11-18","宜春市壹加壹公益援助中心"
"1699811387-1285","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=372","以剪传爱心手相连","“非遗传人”通过免费剪纸教学发扬传统文化增加农民收入。","84600","项目状态:执行中","424.72","2016-04-28","2016-07-28","北京蚂蚁力量传统手工艺文化发展中心"
"1699811387-1286","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=372","城市追光者","捐赠一份爱心慰问包，为城市建设者送上一份心意。","130556","项目状态:执行中","16201.48","2021-01-11","2022-06-30","长沙市天心区萌习团社会工作服务中心"
"1699811387-1287","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=372","阳光助学","您的每一份捐赠能让贫困学生重返校园","218000","项目状态:执行中","96489.19","2020-08-14","2020-09-16","平江县萤火虫志愿者协会"
"1699811387-1288","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=372","大米课堂文化体验","两斤大米为学费的传统文化体验课程，弘扬文化，促进和谐","216000","项目状态:执行中","15711.57","2020-08-28","2020-10-23","浙江省七彩阳光公益基金会"
"1699811387-1289","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=372","平平安安长大学习包","为弱势儿童送上平平安安长大学习包，更送上安全成长能力","286665","项目状态:执行中","48192.74","2021-08-21","2021-11-18","浙江省锦麟公益基金会"
"1699811387-1290","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=372","残障儿童的爱心公寓","贝蓓提供免费的康复，社会为残障儿童筹备爱心公寓。","160000","项目状态:执行中","98558","2017-08-16","2018-02-21","杭州市上城区贝蓓儿童康复指导中心"
"1699811390-1291","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=371","走进庇护中心","捐赠50元，为浙狮爱联合公益项目助力","10000","项目状态:执行中","2765","2019-08-17","2019-09-26","中国狮子会浙江代表处古越服务队"
"1699811390-1292","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=371","焕新乐园成长营","让低保家庭孩子在营队中提升人际交往、社会融入！","30000","项目状态:执行中","34.53","2019-08-20","2020-08-25","江山市滴水公益服务中心"
"1699811390-1293","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=371","救助益阳精神病患者","为贫困精神病患者筹集医疗费和生活费。","200000","项目状态:执行中","121490.8","2021-08-14","2021-09-23","益阳康宁精神病医院"
"1699811390-1294","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=371","唤回曾经迷失的心灵","女子犯罪背后的心理动因，请和我们一起唤回那迷失的心灵。","80010","项目状态:执行中","2557.1","2017-08-16","2017-11-30","济南可敏索码熵社会工作服务中心"
"1699811390-1295","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=371","儿童成长 艺术陪伴","培养孩子们的摄影艺术，让他们发现美好，快乐成长","103950","项目状态:执行中","284","2019-08-20","2019-09-20","长沙市岳麓区艾迪摄影工作室"
"1699811390-1296","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=371","海洋之殇环保艺术展","当艺术遇上环保，在这里重新发现海洋之蓝","9444","项目状态:执行中","9469.47","2019-04-29","2019-05-27","深圳市蓝色海洋环境保护协会"
"1699811390-1297","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=371","公益社区亲子空间","四个新社区帮扶两个旧社区，让公益效应 1+1>2 ！","155000","项目状态:执行中","32052.63","2016-08-26","2016-11-26","湛江市赤坎乐和家文化传播有限公司"
"1699811390-1298","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=371","再障男孩求新生","天津蓟县15岁男孩再障性贫血配型成功手术费用仍然不够。","10000","项目状态:执行中","10001.95","2016-03-09","2016-03-21","天津市心羽公益基金会"
"1699811390-1299","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=371","及人之老护爱失独","为失独老人提供物资帮扶、生活照料、心理慰藉等整合式服务","200000","项目状态:执行中","65788.49","2021-08-21","2021-09-23","长沙市望城区禾田公益发展中心"
"1699811390-1300","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=371","儿童之家","促进儿童身心健康发展，让儿童的童年有人陪伴。","100000","项目状态:执行中","4326.53","2021-05-19","2022-07-29","南京华衣助学助教基金会"
"1699811393-1301","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=370","救助益阳精神病患者","为贫困精神病患者筹集医疗费和生活费。","200000","项目状态:执行中","121490.8","2021-08-14","2021-09-23","益阳康宁精神病医院"
"1699811393-1302","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=370","@她创业移动妈妈家","移动妈妈家实现线上线下同步发展的女性创业支持体系。","150000","项目状态:执行中","150000","2019-08-22","2019-11-06","上海闵行莘庄工业区楚芸身心健康服务中心"
"1699811393-1303","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=370","凉山甘孜孩子夏令营","为被遗忘的孩子，开展夏令营品格班，播下自信、有爱的种子","9240","项目状态:已结束","9267.13","2016-07-15","2016-07-17","成都市成华区寰宇希望妇女儿童社会服务中心"
"1699811393-1304","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=370","唤回曾经迷失的心灵","女子犯罪背后的心理动因，请和我们一起唤回那迷失的心灵。","80010","项目状态:执行中","2557.1","2017-08-16","2017-11-30","济南可敏索码熵社会工作服务中心"
"1699811393-1305","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=370","海洋之殇环保艺术展","当艺术遇上环保，在这里重新发现海洋之蓝","9444","项目状态:执行中","9469.47","2019-04-29","2019-05-27","深圳市蓝色海洋环境保护协会"
"1699811393-1306","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=370","贫困孩子的健康明天","为江苏贫困孩子买安全用品：书包、保温杯等。","250000","项目状态:执行中","206.76","2018-08-14","2018-11-12","江苏省妇女儿童福利基金会"
